"Project Name","Checkpoint Name","Created On","Lines","Statements","Percent Comment Lines","Percent Documentation Lines","Classes, Interfaces, Structs","Methods per Class","Calls per Method","Statements per Method","Line Number of Most Complex Method*","Name of Most Complex Method*","Maximum Complexity*","Line Number of Deepest Block","Maximum Block Depth","Average Block Depth","Average Complexity*","Statements at block level 0","Statements at block level 1","Statements at block level 2","Statements at block level 3","Statements at block level 4","Statements at block level 5","Statements at block level 6","Statements at block level 7","Statements at block level 8","Statements at block level 9","EnCodedFileName"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","d25a59e085c95125cfd5ad9948fbf20cf4d235e7efc96ad06e4a858abee4a86a"
"temp_horizon_csharp","source","12 Aug 2016","343","189","16.0","3.8","1","13.00","3.77","11.31","53","frmDGTester.Dispose( bool disposing )","3","59","4","1.78","1.46","12","30","136","10","1","0","0","0","0","0","b0097f1952eed81ff052fe5ff53354e15c2aefa7f5f3e10bae1b94f15b065848"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","5bf42fb77d710060b2d90327f23ab6ce529f39832cffcd20759649342b4a110d"
"temp_horizon_csharp","source","12 Aug 2016","1296","709","8.7","7.4","2","14.00","8.89","22.89","656","SlbGraphicalAlarmsEditorUI.txtLimit_Leave(object sender, System.EventArgs e)","17","752","8","2.90","7.07","10","58","318","157","55","55","18","18","20","0","db597a0fb6747c834bea164f62baedc4a178aa8febbeea32087122ba20076d5d"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","74d2e55cfb14ff264773d436e51952824947e2266b0135e1c2b7968e6d06f123"
"temp_horizon_csharp","source","12 Aug 2016","1332","481","8.6","12.5","2","15.00","4.57","13.53","484","PassMgrPlugin.m_PluginObj_Tooltip( object pSource, int iX, int iY, ref string sText)","27","340","8","2.78","6.13","17","51","168","118","70","35","13","8","1","0","63449bf2f3565509a5e5a96d87bcae423e29238627766ee6c77d3cff4e31a712"
"temp_horizon_csharp","source","12 Aug 2016","428","212","8.2","0.0","1","17.00","3.00","10.06","200","ViewerPlugin.TearDown()","10","58","5","2.52","3.06","13","28","68","54","37","12","0","0","0","0","4b5c52f0f8473f6bdb587934b54f6a2f9ad57645b1c9b76e0e84843d5f9c20cb"
"temp_horizon_csharp","source","12 Aug 2016","1973","1040","3.0","0.0","4","21.75","2.55","9.79","567","ZoningPlugin.DrawGhostCurve(ILgPluginManager oPluginManager, int iHandle)","26","805","9+","2.91","4.14","19","144","314","275","139","63","58","19","8","1","f226f78a93ac37ce5e79c3b3b2b1e54625e6940eb51ce604d205ee3e581c4fcd"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","09f5d70d96781accde052e131cd281729b992c88bbcbd23695381fa702471d26"
"temp_horizon_csharp","source","12 Aug 2016","233","87","15.5","1.3","2","5.50","1.55","4.73","94","ImageComboBox.DrawItemHelper(EventArgs e, Graphics g, object obj, Point itemLocation, Color foreColor, bool measureOnly)","12","132","5","2.15","2.64","9","21","20","23","13","1","0","0","0","0","0671aa1f4b53321f3f779138b7771cfe4d1cf9ef9dd68ba094bf9e1c9621b0eb"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","efc4995d1cee82f198a8d70608466e9c9483b74da66314f83b8d4c4d634863b2"
"temp_horizon_csharp","source","12 Aug 2016","254","119","11.8","1.2","1","6.00","7.67","17.33","171","CustomUnitSystemFile_helper.restoreAndMergeFrequentUnits (string targetJobGUID, XmlDocument[] frequentUnitsXmls)","17","90","5","2.66","6.17","7","8","38","37","24","5","0","0","0","0","3d864d88f47d10d9e2713eed87f971bff3318ba28abf525fcf53bbb333b9b6aa"
"temp_horizon_csharp","source","12 Aug 2016","23","12","0.0","0.0","1","2.00","1.50","2.50","10","DeliverableXmlDocument.SelectNodes(string gpGraphicalformatGpComponentFormatRef)","1","12","2","1.17","1.00","3","4","5","0","0","0","0","0","0","0","9c760ac04bee3e56ec8e406241dff803b7da6b22fb4d96b8e6f574f16ae3df0c"
"temp_horizon_csharp","source","12 Aug 2016","31","2","0.0","0.0","0","0.00","0.00","0.00","","","0","2","0","0.00","0.00","2","0","0","0","0","0","0","0","0","0","b6e308ff2d202896b5ba5e3249ed1bbb804b6e3aadc8dc735cb264bdfe67b4a7"
"temp_horizon_csharp","source","12 Aug 2016","5307","2637","8.8","0.8","2","96.50","6.82","12.12","1937","JobSpecModel.RestoreJobSpecNonDscData(string targetJobGUID, ISlbDscCollection localNameValueCollection, XmlNode[] selectedNodeList, bool bCustomUnitSystemGuidChanged)","25","4004","8","2.57","4.29","25","264","1292","571","304","107","50","16","8","0","0eba4e6b9ba33207806d6043b68e51f2dc7e5a9ffb0c174866b85214fcfe310e"
"temp_horizon_csharp","source","12 Aug 2016","678","359","10.8","0.6","1","24.00","7.63","11.71","299","JobSpecModelEx.AddSavedLayoutXml(string toolStringName, ref StringBuilder strXml)","14","327","6","2.67","3.50","22","50","117","85","29","34","22","0","0","0","5fe69d6e18d4c2e68d42ffb0c9fa651f3e17699888d11e7800ed85a2a31b5924"
"temp_horizon_csharp","source","12 Aug 2016","54","31","1.9","11.1","2","2.50","0.40","2.20","25","JobSpecTreeNode.ExternalLock.set()","4","30","4","1.71","1.57","5","9","8","8","1","0","0","0","0","0","fe1afb512acf09212ef54b89c68ef55faaa95d9a504ca0c827efdee97ecb2fdc"
"temp_horizon_csharp","source","12 Aug 2016","645","241","10.9","1.1","1","27.00","4.11","7.19","169","JobSpecTreeView.OnAfterCheck(TreeViewEventArgs e)","19","203","7","2.71","4.07","7","39","83","55","28","11","11","7","0","0","283a41dff843cf6f0fbd0366ccb44c1382780104dd438345e4287a1a9d1376aa"
"temp_horizon_csharp","source","12 Aug 2016","93","64","9.7","7.5","1","2.00","15.00","25.00","20","JobSpecTreeView.Dispose(bool disposing)","3","25","4","1.69","2.00","9","5","48","1","1","0","0","0","0","0","9ac0cf2296e7f74214298cc4ee0663ee3eafcf327d89244cd2b8578b74993650"
"temp_horizon_csharp","source","12 Aug 2016","380","234","3.2","1.8","1","17.00","3.71","11.06","349","JobSpecUpdater.HandleCallBackOnCollectionChange(int eventType, string source, Array changedIndexList)","11","316","5","2.12","2.94","9","34","138","28","23","2","0","0","0","0","e0d1cee3b0fe9bbe1085a344fe8ea9982f266c3634e686eb0cfd328c55d9130a"
"temp_horizon_csharp","source","12 Aug 2016","521","215","9.4","1.2","1","41.00","2.27","3.80","293","ViewersFile_helper.restoreSaveAsTemplate(ViewerControlType_t viewerType, string jobGUID, string templateContent, string fileName)","7","277","5","2.20","1.88","8","51","87","41","14","14","0","0","0","0","5707c34af0824af64c664fd800e9873aa0d321c6d76c350f4413fd07050e3146"
"temp_horizon_csharp","source","12 Aug 2016","141","69","0.0","0.0","1","12.00","2.42","3.50","14","AddDeliverableTemplatesListXmlTest.GetExpectedString(string type, string name, string componentCode, bool isDigital)","2","22","3","1.57","1.08","4","23","41","1","0","0","0","0","0","0","0b1381838314a745c626d62a8e0d20e1ab4d54f30553d26b1ba1245c8759a2f7"
"temp_horizon_csharp","source","12 Aug 2016","204","135","0.0","0.0","1","11.00","3.36","7.73","35","AddSaveAsTemplatesTest.SpecialXmlCharacterTest()","1","38","2","1.72","1.00","6","26","103","0","0","0","0","0","0","0","455e030b2f55b4d1a82483afc292e826b0643a52a823ebcad2f09b85e6b40a40"
"temp_horizon_csharp","source","12 Aug 2016","252","164","0.0","0.0","1","14.00","3.29","7.43","36","AddViewersTemplatesTest.ACQ_SAVED_LAYOUT_XYZ_FILE_Test()","1","38","2","1.73","1.00","6","32","126","0","0","0","0","0","0","0","f50f3014da4e2ae59664de74099bbf5271ada9f655c94319b3b21a6f97b17814"
"temp_horizon_csharp","source","12 Aug 2016","73","46","0.0","0.0","1","10.00","1.80","2.30","18","JobSpecModuleTestable.GetDeliverableTemplateListXml(string jobGuid, string componentCode)","3","37","3","1.54","1.64","8","10","23","5","0","0","0","0","0","0","d4ca72c28c7e16678df250c3b042ba83145ba0862ed4e74a34a7df9e41cb0fa5"
"temp_horizon_csharp","source","12 Aug 2016","27","17","0.0","0.0","1","2.00","1.00","1.00","17","SxSTestContext.AssemblyCleanup()","1","19","2","0.59","1.00","9","6","2","0","0","0","0","0","0","0","5499a710da71dd92e423d25f5cf95b7e5a5afc275a43089a2492bdc26ef095ec"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","c96ba19b5147f611fad86d4aa536fd204be83b4066e5dacd532fb34586ccbbb0"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","09d53c930bdf155ed029559d4163580289ca1fdc4e63ab334ed7c9a95f113fbe"
"temp_horizon_csharp","source","12 Aug 2016","487","235","26.9","4.7","1","20.00","2.80","8.60","357","CompactAE.m_ControllerModifiedFormat( object sender, EventArgs e )","4","132","3","2.06","1.40","11","37","114","73","0","0","0","0","0","0","dc7107d4fe16a3e20a839078bce201188b96c92825e4d0bb5666c029dd7ff25f"
"temp_horizon_csharp","source","12 Aug 2016","54","27","11.1","5.6","1","6.00","0.67","1.83","32","AECtxComparer.Compare( object x, object y )","5","22","3","1.56","1.67","6","6","9","6","0","0","0","0","0","0","2c1fcb6adb81aff03fe9cc61b9458bcc5248a591cf3da70ba3859f277a30ac61"
"temp_horizon_csharp","source","12 Aug 2016","99","51","9.1","3.0","1","7.00","1.71","3.71","21","AECtxItem.AECtxItem(ILgContext ctx)","10","31","4","1.80","2.29","6","13","20","9","3","0","0","0","0","0","7d24d01eb128b6b9a16dabf2e817fe90730cc7ce774af3d218d497fc53ac0574"
"temp_horizon_csharp","source","12 Aug 2016","269","132","6.3","1.1","2","10.00","1.10","4.05","195","ContextItemComparer.Compare(ContextItem x, ContextItem y)","14","233","6","2.42","2.40","9","28","39","31","7","15","3","0","0","0","09449cd42570dba875e8a38b3d52b24ef7291b40f3c8ea086d2a7fc3b5643ab4"
"temp_horizon_csharp","source","12 Aug 2016","457","191","9.6","12.5","1","16.00","3.19","9.31","284","AEObjectSelector.CalculateContents()","16","336","6","2.56","2.31","7","28","69","39","35","12","1","0","0","0","002d957e0af60448ac1e6a9c60caa855877863e218a7029cca07a524835c5c05"
"temp_horizon_csharp","source","12 Aug 2016","802","356","9.5","8.5","1","21.00","2.38","13.48","449","ContextListView.CalculateContents()","16","519","8","2.51","4.19","16","47","150","79","33","18","6","5","2","0","e9c2e91fe746cb0e6f4333c5b3cc2968f54a94d07c80137b325a55e7cfcd3940"
"temp_horizon_csharp","source","12 Aug 2016","151","50","2.6","18.5","1","15.00","0.93","1.40","98","AEFormatCollection.OnFormatRemoved()","2","39","3","1.48","1.13","7","18","19","6","0","0","0","0","0","0","d7ebb1d855e3f82dbbe39c54217e76a9e87bb90276b930b72de7bb0cb68c7c6a"
"temp_horizon_csharp","source","12 Aug 2016","293","135","11.3","1.0","1","4.00","3.50","29.50","77","AlignmentController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","18","184","5","2.50","8.75","8","9","63","28","17","10","0","0","0","0","76c957a14862e47bf6f9769f6971af7037c7b9bc5614116b92708ed5b31e7c85"
"temp_horizon_csharp","source","12 Aug 2016","133","59","4.5","7.5","1","10.00","1.10","3.30","74","BaseController.DrawCheckMark( Graphics g, int X, int Y, bool IsTrackingItem )","3","111","5","2.14","1.30","8","13","13","15","8","2","0","0","0","0","51c317cfed78cac97f556b7106125d6a6c35bd4fa9c42ee36329644b51d2f3d3"
"temp_horizon_csharp","source","12 Aug 2016","204","99","7.8","0.0","1","7.00","3.57","11.00","108","BCSDisplayModeController.ClickDisplayModeItem( object sender, EventArgs e )","11","133","5","2.06","3.86","9","13","48","22","6","1","0","0","0","0","7591adc1ef53f4f13b5cb00e75fa188bf8d65e56989508e6cc8fae041d7161d1"
"temp_horizon_csharp","source","12 Aug 2016","108","47","5.6","0.0","1","5.00","1.20","6.40","64","BCSWidthController.BCSWidth_Click(object sender, EventArgs e)","6","55","4","1.81","3.00","8","7","20","10","2","0","0","0","0","0","6628c5181d78d2798c6ea27f974299d7200b4208624d2d6526a14c2d353fe9a9"
"temp_horizon_csharp","source","12 Aug 2016","528","254","18.0","7.4","3","2.67","4.38","26.50","449","ColorController.ColorClickEventHandler(object sender, EventArgs e)","11","348","4","2.00","3.75","9","33","174","26","12","0","0","0","0","0","32848d502425790bbc3dfe849c52a3e7dd3aebe8a5c5394577b971b7940c6985"
"temp_horizon_csharp","source","12 Aug 2016","182","63","14.3","1.6","1","6.00","1.00","8.00","47","DeleteController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","14","79","4","2.27","4.33","6","7","24","16","10","0","0","0","0","0","841d380a3fa188cbaf292dc2be2c30dde3953ad8f5b2ab7a79077388ba91e500"
"temp_horizon_csharp","source","12 Aug 2016","218","97","7.8","0.0","1","4.00","3.00","20.50","39","FontController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","18","65","4","2.32","7.75","9","6","41","27","14","0","0","0","0","0","7ec200f8ad30bcafc5740d36cbec1e0d28f2b59e5d38b90d8bbd9455b6ecba51"
"temp_horizon_csharp","source","12 Aug 2016","26","11","15.4","11.5","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","11","0","0","0","0","0","0","0","0","0","8c8821b5b127d3709dfb8f84d2eb516c98f50239222b8f5766faed4c56e0b3c5"
"temp_horizon_csharp","source","12 Aug 2016","733","310","10.8","1.9","2","10.00","2.05","12.70","241","IndexGridController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","16","531","7","2.71","5.00","9","33","124","71","29","34","9","1","0","0","2575f532c7a563bc9529b5d6e894b121cd65c76088d06f140f42fcb26c663cf6"
"temp_horizon_csharp","source","12 Aug 2016","192","83","8.3","1.6","1","5.00","1.80","14.00","44","IntervalController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","23","98","5","2.60","6.60","6","7","31","20","8","11","0","0","0","0","de4c6958a10268b685e481d41ba942d123f73c56ec42e29f26f4fb6714aabc9f"
"temp_horizon_csharp","source","12 Aug 2016","371","193","9.2","2.2","1","7.00","3.14","23.57","128","LineStyleController.LineStyleClickEventHandler(object sender, System.EventArgs e)","16","190","5","2.27","6.71","13","15","109","32","10","14","0","0","0","0","3c253a2b988002e53be4d5c8246aa0d3ec5e12defae123a22136199115ad187b"
"temp_horizon_csharp","source","12 Aug 2016","379","161","8.4","9.2","1","8.00","2.88","16.50","290","LineThicknessController.ThicknessClickEventHandler(object sender, EventArgs e)","16","139","4","2.02","6.25","9","20","99","24","9","0","0","0","0","0","1ec5297e3c18339d4d8d5aebfeb70beebeb18924a927e381be466ea5c5d35884"
"temp_horizon_csharp","source","12 Aug 2016","756","338","4.0","0.8","5","2.60","3.46","21.62","340","SupportedNormalization.UpdateWithSettings( ILgNormalizationSettings normalizationSettings, ISlbUnits units)","22","656","7","3.02","8.77","12","22","98","103","34","59","8","2","0","0","6ae5816cc928eba116ff3faba68082aaeedcc3a819ee4fa8741bc8329ec71dad"
"temp_horizon_csharp","source","12 Aug 2016","457","212","10.7","5.7","1","7.00","4.71","27.43","70","PatternController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","20","341","5","2.69","8.57","9","11","80","64","32","16","0","0","0","0","4c837bbaea4eeb27f6c2b998b9ca0e6f074fa83e35b153dca51dc54d3cc4d4de"
"temp_horizon_csharp","source","12 Aug 2016","349","165","17.2","1.4","1","5.00","3.60","29.20","104","ScaleController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","46","230","8","3.18","11.40","8","11","68","21","15","16","13","8","5","0","a78525f87411f0df62c027d966599de3363841dd0cdd6f9535f6b134535df4b6"
"temp_horizon_csharp","source","12 Aug 2016","290","135","7.9","3.8","1","5.00","3.20","22.60","177","SizeController.PickupMenuItemToDisplay(double currRadius, double currLength)","20","129","4","2.27","10.40","6","16","65","32","16","0","0","0","0","0","4ef79cd268681d2e20c4a4ec6bcbc9f8a77c7f3bd883b990362b95bf66e914d7"
"temp_horizon_csharp","source","12 Aug 2016","348","207","13.2","0.9","1","4.00","5.25","46.00","149","SymbolShapeController.ShapeClickEventHandler(object sender, System.EventArgs e)","22","182","4","2.37","11.50","6","17","112","39","33","0","0","0","0","0","fde30f8faf9dfebc6e506ef823a2b7ea51b3a87fbe32edea39c56487044020c3"
"temp_horizon_csharp","source","12 Aug 2016","450","215","10.7","1.8","1","8.00","2.50","24.00","242","TrackGridController.TrackGridClickEventHandler(object sender, EventArgs e)","25","206","6","2.58","8.25","7","16","103","51","20","9","9","0","0","0","13b5ae5c1eaa461979522ec3564fe99a54c7dc7ec6d3a90f4da7920579695e91"
"temp_horizon_csharp","source","12 Aug 2016","228","109","6.6","1.3","1","4.00","2.75","23.75","62","TransformController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","14","135","5","2.46","7.25","6","8","50","28","9","8","0","0","0","0","67394c6716282c172d4cb4aed683e2d043a03dc1a67b18f9186c8f7014a5dd9c"
"temp_horizon_csharp","source","12 Aug 2016","274","125","9.9","1.1","1","4.00","3.75","27.75","54","WrapModeController.OnRegisterObjects( SlbLgLogCtx.ILgContext[] lgObjects)","19","159","6","2.69","9.00","6","8","48","33","19","9","2","0","0","0","ea0d79896ea622db6f3815744a11d2611398e4b0fccf33fea100b0ef087d9575"
"temp_horizon_csharp","source","12 Aug 2016","238","103","4.2","0.0","1","8.00","2.50","9.88","35","BCSWidthEditor.okButton_Click(object sender, EventArgs e)","13","226","5","2.22","5.00","12","12","37","26","15","1","0","0","0","0","fbba55ae2e08a2369de15259cb35fefd0420632102d80a01a91c92ac7a7c080c"
"temp_horizon_csharp","source","12 Aug 2016","132","76","20.5","8.3","1","2.00","5.50","32.50","14","BCSWidthEditor.Dispose(bool disposing)","3","18","3","1.84","2.00","2","9","64","1","0","0","0","0","0","0","b3e61f014169ebddf968babe54934337ce943c692c54e1182487f741099c0b2e"
"temp_horizon_csharp","source","12 Aug 2016","129","66","3.1","0.0","1","7.00","1.71","6.43","85","IndexIntervalEditor.Index_TextChanged(object sender, EventArgs e)","7","23","3","1.83","2.71","9","10","30","17","0","0","0","0","0","0","95277da8f7192fa78f9a8a5a691219006d71fc1623f6445cb52d543662dc2ff1"
"temp_horizon_csharp","source","12 Aug 2016","148","85","23.0","7.4","1","2.00","6.00","36.50","14","IndexIntervalEditor.Dispose(bool disposing)","3","18","3","1.85","2.00","2","10","72","1","0","0","0","0","0","0","69f8282079c2b0e6f526e21537254f5a6d3fa7ae8e5d0511525cd170a2506fde"
"temp_horizon_csharp","source","12 Aug 2016","332","138","3.9","19.9","1","10.00","3.50","10.90","151","IndexNumberIntervalEditor.CheckInputIntervals(out int major, out int minor)","12","261","7","2.30","4.82","12","17","60","31","9","4","3","2","0","0","f029b33dd8cc98df6bbda17d3f876a1e4102119dc050d6f48258aded1aed9c5f"
"temp_horizon_csharp","source","12 Aug 2016","158","96","20.9","7.0","1","2.00","6.50","41.50","14","IndexNumberIntervalEditor.Dispose(bool disposing)","3","18","3","1.85","2.00","2","11","82","1","0","0","0","0","0","0","804ec6651e45d5dd7cdfb76d137517a6cf95defdb177f4bd52c82d4b7124e3e3"
"temp_horizon_csharp","source","12 Aug 2016","582","263","9.6","2.2","1","15.00","3.60","15.07","152","IntervalEditor.EditItems( LgViewServer vs, CompactUndoRedoManager.CURM undoRedoManager, ILgContext[] contexts )","21","222","5","2.51","5.00","11","26","121","46","42","17","0","0","0","0","a8b593e9c72a33984406f5c678e4f3f14018b397982499bb71b3fdac1317c17a"
"temp_horizon_csharp","source","12 Aug 2016","1024","512","8.2","3.4","1","24.00","5.04","19.25","386","ScaleEditor.okButton_Click(object sender, System.EventArgs e)","29","230","7","2.88","7.88","12","38","224","84","68","58","20","8","0","0","1edb0ce8ac1ce11151b317261dd6c7784552d0a8a025c38ba8e35c99bc54d139"
"temp_horizon_csharp","source","12 Aug 2016","152","69","3.9","0.0","1","8.00","1.63","5.88","91","ThresholdIntervalEditor.Threshold_TextChanged(object sender, EventArgs e)","7","23","3","1.83","2.50","9","11","32","17","0","0","0","0","0","0","8b35a5cc288ad817faf06b68596f54e32960dbaaa86d20ee5520cbf3bc8e5f99"
"temp_horizon_csharp","source","12 Aug 2016","163","97","22.7","6.7","1","2.00","6.50","42.00","14","ThresholdIntervalEditor.Dispose(bool disposing)","3","18","3","1.86","2.00","2","11","83","1","0","0","0","0","0","0","330e60c737a7cc2d51146ca1fe0ceeb002398d6e607aeeb224ba95d06b227633"
